row,timestamp
5594,"2024-01-18 23:44:04.273354"
5593,"2024-01-18 23:44:02.018334"
5592,"2024-01-18 23:43:59.426081"
5591,"2024-01-18 23:43:57.085577"
5590,"2024-01-18 23:43:54.942877"
5589,"2024-01-18 23:43:52.678335"
5588,"2024-01-18 23:43:50.949118"
5587,"2024-01-18 23:43:49.016311"
5586,"2024-01-18 23:43:46.77198"
5585,"2024-01-18 23:43:44.119411"
5584,"2024-01-18 23:43:41.992053"
5583,"2024-01-18 23:43:39.572042"
5582,"2024-01-18 23:43:37.729266"
5581,"2024-01-18 23:43:35.917906"
5580,"2024-01-18 23:43:34.056596"
5579,"2024-01-18 23:43:32.141637"
5578,"2024-01-18 23:43:30.080415"
5577,"2024-01-18 23:43:28.246451"
5576,"2024-01-18 23:43:25.955309"
5575,"2024-01-18 23:43:24.175134"
5574,"2024-01-18 23:43:22.370342"
5573,"2024-01-18 23:43:20.688776"
5572,"2024-01-18 23:43:18.23652"
5571,"2024-01-18 23:43:16.34481"
5570,"2024-01-18 23:43:14.241634"
5569,"2024-01-18 23:43:12.538876"
5568,"2024-01-18 23:43:10.406215"
5567,"2024-01-18 23:43:08.255681"
5566,"2024-01-18 23:43:05.766744"
5565,"2024-01-18 23:43:03.516165"
5564,"2024-01-18 23:43:01.080118"
5563,"2024-01-18 23:42:58.815245"
5562,"2024-01-18 23:42:56.75989"
5561,"2024-01-18 23:42:54.762457"
5560,"2024-01-18 23:42:52.648019"
5559,"2024-01-18 23:42:50.95211"
5558,"2024-01-18 23:42:49.027885"
5557,"2024-01-18 23:42:47.03152"
5556,"2024-01-18 23:42:44.276674"
5555,"2024-01-18 23:42:41.913014"
5554,"2024-01-18 23:42:40.045822"
5553,"2024-01-18 23:42:38.207271"
5552,"2024-01-18 23:42:36.150081"
5551,"2024-01-18 23:42:34.426051"
5550,"2024-01-18 23:42:32.693905"
5549,"2024-01-18 23:42:30.419501"
5548,"2024-01-18 23:42:27.527587"
5547,"2024-01-18 23:42:25.829015"
5546,"2024-01-18 23:42:23.927828"
5545,"2024-01-18 23:42:21.715605"
5544,"2024-01-18 23:42:20.082294"
5543,"2024-01-18 23:42:17.981266"
5542,"2024-01-18 23:42:16.064823"
5541,"2024-01-18 23:42:13.974742"
5540,"2024-01-18 23:42:11.89175"
5539,"2024-01-18 23:42:10.09144"
5538,"2024-01-18 23:42:07.738884"
5537,"2024-01-18 23:42:05.893893"
5536,"2024-01-18 23:42:04.155075"
5535,"2024-01-18 23:42:01.276831"
5534,"2024-01-18 23:41:59.013612"
5533,"2024-01-18 23:41:56.062712"
5532,"2024-01-18 23:41:54.271603"
5531,"2024-01-18 23:41:52.440091"
5530,"2024-01-18 23:41:50.481907"
5529,"2024-01-18 23:41:48.201817"
5528,"2024-01-18 23:41:45.600812"
5527,"2024-01-18 23:41:43.75146"
5526,"2024-01-18 23:41:42.057962"
5525,"2024-01-18 23:41:40.274351"
5524,"2024-01-18 23:41:38.577173"
5523,"2024-01-18 23:41:36.109903"
5522,"2024-01-18 23:41:34.296812"
5521,"2024-01-18 23:41:32.01825"
5520,"2024-01-18 23:41:29.722673"
5519,"2024-01-18 23:41:28.125205"
5518,"2024-01-18 23:41:25.753055"
5517,"2024-01-18 23:41:23.639815"
5516,"2024-01-18 23:41:21.732282"
5515,"2024-01-18 23:41:19.467451"
5514,"2024-01-18 23:41:17.704894"
5513,"2024-01-18 23:41:15.339053"
5512,"2024-01-18 23:41:13.54392"
5511,"2024-01-18 23:41:11.734593"
5510,"2024-01-18 23:41:09.768172"
5509,"2024-01-18 23:41:07.486534"
5508,"2024-01-18 23:41:05.127473"
5507,"2024-01-18 23:41:02.866494"
5506,"2024-01-18 23:41:00.317809"
5505,"2024-01-18 23:40:58.47009"
5504,"2024-01-18 23:40:56.124825"
5503,"2024-01-18 23:40:53.801291"
5502,"2024-01-18 23:40:51.386185"
5501,"2024-01-18 23:40:49.5607"
5500,"2024-01-18 23:40:47.753781"
5499,"2024-01-18 23:40:45.336913"
5498,"2024-01-18 23:40:42.938921"
5497,"2024-01-18 23:40:40.775166"
5496,"2024-01-18 23:40:38.665768"
5495,"2024-01-18 23:40:36.185281"
5494,"2024-01-18 23:40:33.962424"
5493,"2024-01-18 23:40:31.574821"
5492,"2024-01-18 23:40:29.538084"
5491,"2024-01-18 23:40:27.738868"
5490,"2024-01-18 23:40:25.470338"
5489,"2024-01-18 23:40:23.688122"
5488,"2024-01-18 23:40:21.656168"
5487,"2024-01-18 23:40:19.032782"
5486,"2024-01-18 23:40:17.091288"
5485,"2024-01-18 23:40:14.976105"
5484,"2024-01-18 23:40:12.835368"
5483,"2024-01-18 23:40:10.684854"
5482,"2024-01-18 23:40:08.534664"
5481,"2024-01-18 23:40:06.781238"
5480,"2024-01-18 23:40:04.974734"
5479,"2024-01-18 23:40:02.673623"
5478,"2024-01-18 23:39:59.965864"
5477,"2024-01-18 23:39:57.444071"
5476,"2024-01-18 23:39:55.026947"
5475,"2024-01-18 23:39:52.865063"
5474,"2024-01-18 23:39:50.756719"
5473,"2024-01-18 23:39:48.369221"
5472,"2024-01-18 23:39:46.516459"
5471,"2024-01-18 23:39:44.371156"
5470,"2024-01-18 23:39:42.676679"
5469,"2024-01-18 23:39:40.324911"
5468,"2024-01-18 23:39:38.220875"
5467,"2024-01-18 23:39:36.428416"
5466,"2024-01-18 23:39:34.585638"
5465,"2024-01-18 23:39:32.728753"
5464,"2024-01-18 23:39:29.843967"
5463,"2024-01-18 23:39:27.838231"
5462,"2024-01-18 23:39:26.085246"
5461,"2024-01-18 23:39:24.076734"
5460,"2024-01-18 23:39:21.979802"
5459,"2024-01-18 23:39:19.891901"
5458,"2024-01-18 23:39:17.955669"
5457,"2024-01-18 23:39:15.851697"
5456,"2024-01-18 23:39:13.827077"
5455,"2024-01-18 23:39:12.006337"
5454,"2024-01-18 23:39:09.960699"
5453,"2024-01-18 23:39:07.631242"
5452,"2024-01-18 23:39:05.972264"
5451,"2024-01-18 23:39:03.61011"
5450,"2024-01-18 23:39:01.625897"
5449,"2024-01-18 23:38:59.615981"
5448,"2024-01-18 23:38:57.775732"
5447,"2024-01-18 23:38:55.621897"
5446,"2024-01-18 23:38:53.443385"
5445,"2024-01-18 23:38:51.448449"
5444,"2024-01-18 23:38:49.245898"
5443,"2024-01-18 23:38:46.770508"
5442,"2024-01-18 23:38:44.109073"
5441,"2024-01-18 23:38:41.52547"
5440,"2024-01-18 23:38:39.573006"
5439,"2024-01-18 23:38:37.232645"
5438,"2024-01-18 23:38:35.126535"
5437,"2024-01-18 23:38:33.275868"
5436,"2024-01-18 23:38:31.377166"
5435,"2024-01-18 23:38:29.156489"
5434,"2024-01-18 23:38:27.154177"
5433,"2024-01-18 23:38:25.457221"
5432,"2024-01-18 23:38:23.196628"
5431,"2024-01-18 23:38:21.273349"
5430,"2024-01-18 23:38:18.830539"
5429,"2024-01-18 23:38:16.51709"
5428,"2024-01-18 23:38:14.499755"
5427,"2024-01-18 23:38:12.365679"
5426,"2024-01-18 23:38:10.502611"
5425,"2024-01-18 23:38:07.161244"
5424,"2024-01-18 23:38:05.375754"
5423,"2024-01-18 23:38:03.713237"
5422,"2024-01-18 23:38:01.454493"
5421,"2024-01-18 23:37:59.463582"
5420,"2024-01-18 23:37:57.333093"
5419,"2024-01-18 23:37:54.615298"
5418,"2024-01-18 23:37:52.875884"
5417,"2024-01-18 23:37:50.456957"
5416,"2024-01-18 23:37:48.062956"
5415,"2024-01-18 23:37:46.32973"
5414,"2024-01-18 23:37:44.249566"
5413,"2024-01-18 23:37:42.290434"
5412,"2024-01-18 23:37:40.131882"
5411,"2024-01-18 23:37:38.371641"
5410,"2024-01-18 23:37:36.26081"
5409,"2024-01-18 23:37:34.50898"
5408,"2024-01-18 23:37:32.660147"
5407,"2024-01-18 23:37:30.741561"
5406,"2024-01-18 23:37:28.375686"
5405,"2024-01-18 23:37:26.021814"
5404,"2024-01-18 23:37:24.218705"
5403,"2024-01-18 23:37:21.857849"
5402,"2024-01-18 23:37:19.413033"
5401,"2024-01-18 23:37:17.541612"
5400,"2024-01-18 23:37:15.069471"
5399,"2024-01-18 23:37:12.664881"
5398,"2024-01-18 23:37:10.307974"
5397,"2024-01-18 23:37:08.489812"
5396,"2024-01-18 23:37:06.189457"
5395,"2024-01-18 23:37:03.850399"
5394,"2024-01-18 23:37:01.978741"
5393,"2024-01-18 23:36:59.60324"
5392,"2024-01-18 23:36:56.686298"
5391,"2024-01-18 23:36:54.787628"
5390,"2024-01-18 23:36:52.921609"
5389,"2024-01-18 23:36:51.0555"
5388,"2024-01-18 23:36:49.2868"
5387,"2024-01-18 23:36:46.981386"
5386,"2024-01-18 23:36:44.531307"
5385,"2024-01-18 23:36:42.114882"
5384,"2024-01-18 23:36:40.292531"
5383,"2024-01-18 23:36:38.540259"
5382,"2024-01-18 23:36:36.460862"
5381,"2024-01-18 23:36:34.030285"
5380,"2024-01-18 23:36:31.700541"
5379,"2024-01-18 23:36:29.239702"
5378,"2024-01-18 23:36:26.981485"
5377,"2024-01-18 23:36:24.609894"
5376,"2024-01-18 23:36:22.715096"
5375,"2024-01-18 23:36:20.650512"
5374,"2024-01-18 23:36:18.696783"
5373,"2024-01-18 23:36:16.053734"
5372,"2024-01-18 23:36:13.836215"
5371,"2024-01-18 23:36:12.018399"
5370,"2024-01-18 23:36:10.15599"
5369,"2024-01-18 23:36:08.29951"
5368,"2024-01-18 23:36:06.159157"
5367,"2024-01-18 23:36:04.311289"
5366,"2024-01-18 23:36:02.495938"
5365,"2024-01-18 23:36:00.266363"
5364,"2024-01-18 23:35:58.429686"
5363,"2024-01-18 23:35:56.009198"
5362,"2024-01-18 23:35:54.063471"
5361,"2024-01-18 23:35:51.75241"
5360,"2024-01-18 23:35:49.532948"
5359,"2024-01-18 23:35:47.090182"
5358,"2024-01-18 23:35:44.933736"
5357,"2024-01-18 23:35:43.164635"
5356,"2024-01-18 23:35:40.781524"
5355,"2024-01-18 23:35:38.524546"
5354,"2024-01-18 23:35:36.198742"
5353,"2024-01-18 23:35:32.840635"
5352,"2024-01-18 23:35:30.49657"
5351,"2024-01-18 23:35:28.714877"
5350,"2024-01-18 23:35:26.493781"
5349,"2024-01-18 23:35:24.191902"
5348,"2024-01-18 23:35:21.721541"
5347,"2024-01-18 23:35:19.39952"
5346,"2024-01-18 23:35:17.088522"
5345,"2024-01-18 23:35:15.125416"
5344,"2024-01-18 23:35:12.758804"
5343,"2024-01-18 23:35:10.657774"
5342,"2024-01-18 23:35:08.400049"
5341,"2024-01-18 23:35:06.099009"
5340,"2024-01-18 23:35:03.682014"
5339,"2024-01-18 23:35:01.904221"
5338,"2024-01-18 23:34:59.598562"
5337,"2024-01-18 23:34:57.870762"
5336,"2024-01-18 23:34:56.014766"
5335,"2024-01-18 23:34:53.626861"
5334,"2024-01-18 23:34:51.663282"
5333,"2024-01-18 23:34:49.350209"
5332,"2024-01-18 23:34:46.776827"
5331,"2024-01-18 23:34:44.917124"
5330,"2024-01-18 23:34:43.173234"
5329,"2024-01-18 23:34:40.658872"
5328,"2024-01-18 23:34:38.90048"
5327,"2024-01-18 23:34:37.010968"
5326,"2024-01-18 23:34:35.274146"
5325,"2024-01-18 23:34:33.314194"
5324,"2024-01-18 23:34:30.94244"
5323,"2024-01-18 23:34:25.955228"
5322,"2024-01-18 23:34:23.6835"
5321,"2024-01-18 23:34:21.830564"
5320,"2024-01-18 23:34:19.475734"
5319,"2024-01-18 23:34:17.608449"
5318,"2024-01-18 23:34:15.695249"
5317,"2024-01-18 23:34:13.834275"
5316,"2024-01-18 23:34:11.997624"
5315,"2024-01-18 23:34:10.287312"
5314,"2024-01-18 23:34:07.975925"
5313,"2024-01-18 23:34:05.661846"
5312,"2024-01-18 23:34:03.40588"
5311,"2024-01-18 23:34:01.536791"
5310,"2024-01-18 23:33:59.527116"
5309,"2024-01-18 23:33:57.581978"
5308,"2024-01-18 23:33:55.635351"
5307,"2024-01-18 23:33:53.834912"
5306,"2024-01-18 23:33:51.515616"
5305,"2024-01-18 23:33:49.551188"
5304,"2024-01-18 23:33:47.332395"
5303,"2024-01-18 23:33:45.307978"
5302,"2024-01-18 23:33:43.531072"
5301,"2024-01-18 23:33:41.269679"
5300,"2024-01-18 23:33:39.350705"
5299,"2024-01-18 23:33:37.508314"
5298,"2024-01-18 23:33:35.695411"
5297,"2024-01-18 23:33:33.927754"
5296,"2024-01-18 23:33:32.203171"
5295,"2024-01-18 23:33:30.46104"
5294,"2024-01-18 23:33:28.186998"
5293,"2024-01-18 23:33:26.129473"
5292,"2024-01-18 23:33:24.109922"
5291,"2024-01-18 23:33:21.908049"
5290,"2024-01-18 23:33:19.617436"
5289,"2024-01-18 23:33:17.331743"
5288,"2024-01-18 23:33:14.876261"
5287,"2024-01-18 23:33:13.089084"
5286,"2024-01-18 23:33:11.307057"
5285,"2024-01-18 23:33:09.095244"
5284,"2024-01-18 23:33:07.189988"
5283,"2024-01-18 23:33:04.785467"
5282,"2024-01-18 23:33:02.521736"
5281,"2024-01-18 23:33:00.608867"
5280,"2024-01-18 23:32:58.268788"
5279,"2024-01-18 23:32:56.061581"
5278,"2024-01-18 23:32:54.25969"
5277,"2024-01-18 23:32:51.947957"
5276,"2024-01-18 23:32:49.70064"
5275,"2024-01-18 23:32:47.208178"
5274,"2024-01-18 23:32:44.887062"
5273,"2024-01-18 23:32:42.612499"
5272,"2024-01-18 23:32:40.912929"
5271,"2024-01-18 23:32:38.994511"
5270,"2024-01-18 23:32:37.124904"
5269,"2024-01-18 23:32:35.176283"
5268,"2024-01-18 23:32:33.49787"
5267,"2024-01-18 23:32:31.148685"
5266,"2024-01-18 23:32:29.36221"
5265,"2024-01-18 23:32:27.11038"
5264,"2024-01-18 23:32:25.290325"
5263,"2024-01-18 23:32:23.571244"
5262,"2024-01-18 23:32:21.312055"
5261,"2024-01-18 23:32:19.025348"
5260,"2024-01-18 23:32:17.032316"
5259,"2024-01-18 23:32:15.050913"
5258,"2024-01-18 23:32:13.243941"
5257,"2024-01-18 23:32:10.988943"
5256,"2024-01-18 23:32:09.235474"
5255,"2024-01-18 23:32:07.487928"
5254,"2024-01-18 23:32:05.203178"
5253,"2024-01-18 23:32:03.427035"
5252,"2024-01-18 23:32:01.518116"
5251,"2024-01-18 23:31:59.565589"
5250,"2024-01-18 23:31:57.862231"
5249,"2024-01-18 23:31:55.47258"
5248,"2024-01-18 23:31:53.260212"
5247,"2024-01-18 23:31:50.900796"
5246,"2024-01-18 23:31:49.091165"
5245,"2024-01-18 23:31:47.178896"
5244,"2024-01-18 23:31:45.306686"
5243,"2024-01-18 23:31:43.580892"
5242,"2024-01-18 23:31:41.624008"
5241,"2024-01-18 23:31:39.604972"
5240,"2024-01-18 23:31:37.183777"
5239,"2024-01-18 23:31:35.267235"
5238,"2024-01-18 23:31:33.081822"
5237,"2024-01-18 23:31:30.383205"
5236,"2024-01-18 23:31:28.550979"
5235,"2024-01-18 23:31:26.699421"
5234,"2024-01-18 23:31:24.867559"
5233,"2024-01-18 23:31:22.678117"
5232,"2024-01-18 23:31:20.27398"
5231,"2024-01-18 23:31:18.146626"
5230,"2024-01-18 23:31:16.354767"
5229,"2024-01-18 23:31:14.55819"
5228,"2024-01-18 23:31:12.403575"
5227,"2024-01-18 23:31:10.600418"
5226,"2024-01-18 23:31:08.118174"
5225,"2024-01-18 23:31:06.033468"
5224,"2024-01-18 23:31:04.187146"
5223,"2024-01-18 23:31:02.482003"
5222,"2024-01-18 23:31:00.225825"
5221,"2024-01-18 23:30:58.434239"
5220,"2024-01-18 23:30:56.113579"
5219,"2024-01-18 23:30:54.305785"
5218,"2024-01-18 23:30:51.866907"
5217,"2024-01-18 23:30:50.065755"
5216,"2024-01-18 23:30:48.323354"
5215,"2024-01-18 23:30:45.780374"
5214,"2024-01-18 23:30:43.666751"
5213,"2024-01-18 23:30:41.660021"
5212,"2024-01-18 23:30:39.218478"
5211,"2024-01-18 23:30:37.293711"
5210,"2024-01-18 23:30:35.32683"
5209,"2024-01-18 23:30:33.293797"
5208,"2024-01-18 23:30:30.576755"
5207,"2024-01-18 23:30:27.866486"
5206,"2024-01-18 23:30:25.281101"
5205,"2024-01-18 23:30:22.655565"
5204,"2024-01-18 23:30:20.038023"
5203,"2024-01-18 23:30:17.61371"
5202,"2024-01-18 23:30:14.869978"
5201,"2024-01-18 23:30:12.430409"
5200,"2024-01-18 23:30:09.525126"
5199,"2024-01-18 23:30:07.056916"
5198,"2024-01-18 23:30:04.211564"
5197,"2024-01-18 23:30:02.196616"
5196,"2024-01-18 23:29:59.676594"
5195,"2024-01-18 23:29:57.30068"
5194,"2024-01-18 23:29:54.145921"
5193,"2024-01-18 23:29:51.514868"
5192,"2024-01-18 23:29:48.957246"
5191,"2024-01-18 23:29:46.605716"
5190,"2024-01-18 23:29:44.349039"
5189,"2024-01-18 23:29:41.779253"
5188,"2024-01-18 23:29:39.721939"
5187,"2024-01-18 23:29:37.903151"
5186,"2024-01-18 23:29:35.041627"
5185,"2024-01-18 23:29:32.54424"
5184,"2024-01-18 23:29:30.337666"
5183,"2024-01-18 23:29:28.448548"
5182,"2024-01-18 23:29:26.457065"
5181,"2024-01-18 23:29:24.505539"
5180,"2024-01-18 23:29:21.632201"
5179,"2024-01-18 23:29:19.411958"
5178,"2024-01-18 23:29:17.03491"
5177,"2024-01-18 23:29:14.414064"
5176,"2024-01-18 23:29:12.54999"
5175,"2024-01-18 23:29:10.01906"
5174,"2024-01-18 23:29:08.294067"
5173,"2024-01-18 23:29:06.375818"
5172,"2024-01-18 23:29:04.127073"
5171,"2024-01-18 23:29:01.757993"
5170,"2024-01-18 23:28:59.771809"
5169,"2024-01-18 23:28:57.36995"
5168,"2024-01-18 23:28:55.316951"
5167,"2024-01-18 23:28:53.035022"
5166,"2024-01-18 23:28:50.880704"
5165,"2024-01-18 23:28:48.523663"
5164,"2024-01-18 23:28:46.130565"
5163,"2024-01-18 23:28:43.79599"
5162,"2024-01-18 23:28:41.298527"
5161,"2024-01-18 23:28:39.143406"
5160,"2024-01-18 23:28:36.632842"
5159,"2024-01-18 23:28:34.738398"
5158,"2024-01-18 23:28:32.446444"
5157,"2024-01-18 23:28:29.870987"
5156,"2024-01-18 23:28:27.761772"
5155,"2024-01-18 23:28:25.705666"
5154,"2024-01-18 23:28:23.397754"
5153,"2024-01-18 23:28:21.628435"
5152,"2024-01-18 23:28:18.724874"
5151,"2024-01-18 23:28:16.336237"
5150,"2024-01-18 23:28:13.6394"
5149,"2024-01-18 23:28:11.40269"
5148,"2024-01-18 23:28:08.079086"
5147,"2024-01-18 23:28:05.984901"
5146,"2024-01-18 23:28:03.248157"
5145,"2024-01-18 23:28:00.517515"
5144,"2024-01-18 23:27:57.337716"
5143,"2024-01-18 23:27:54.746571"
5142,"2024-01-18 23:27:52.775833"
5141,"2024-01-18 23:27:50.93914"
5140,"2024-01-18 23:27:47.685891"
5139,"2024-01-18 23:27:44.91435"
5138,"2024-01-18 23:27:42.654093"
5137,"2024-01-18 23:27:37.912341"
5136,"2024-01-18 23:27:35.696226"
5135,"2024-01-18 23:27:33.021216"
5134,"2024-01-18 23:27:30.684245"
5133,"2024-01-18 23:27:28.393329"
5132,"2024-01-18 23:27:26.259299"
5131,"2024-01-18 23:27:23.827043"
5130,"2024-01-18 23:27:21.618057"
5129,"2024-01-18 23:27:19.320586"
5128,"2024-01-18 23:27:16.885681"
5127,"2024-01-18 23:27:14.82735"
5126,"2024-01-18 23:27:09.346848"
5125,"2024-01-18 23:27:07.335111"
5124,"2024-01-18 23:27:05.368308"
5123,"2024-01-18 23:27:03.460745"
5122,"2024-01-18 23:27:01.369154"
5121,"2024-01-18 23:26:59.076455"
5120,"2024-01-18 23:26:56.54019"
5119,"2024-01-18 23:26:53.98136"
5118,"2024-01-18 23:26:51.53913"
5117,"2024-01-18 23:26:49.043971"
5116,"2024-01-18 23:26:46.406604"
5115,"2024-01-18 23:26:43.799278"
5114,"2024-01-18 23:26:41.665514"
5113,"2024-01-18 23:26:39.795062"
5112,"2024-01-18 23:26:37.39022"
5111,"2024-01-18 23:26:34.985924"
5110,"2024-01-18 23:26:33.086733"
5109,"2024-01-18 23:26:30.514434"
5108,"2024-01-18 23:26:28.00945"
5107,"2024-01-18 23:26:25.436937"
5106,"2024-01-18 23:26:22.841409"
5105,"2024-01-18 23:26:20.683889"
5104,"2024-01-18 23:26:18.264189"
5103,"2024-01-18 23:26:16.273812"
5102,"2024-01-18 23:26:14.270564"
5101,"2024-01-18 23:26:12.384225"
5100,"2024-01-18 23:26:09.481566"
5099,"2024-01-18 23:26:07.200383"
5098,"2024-01-18 23:26:04.61463"
5097,"2024-01-18 23:26:01.655786"
5096,"2024-01-18 23:25:59.543564"
5095,"2024-01-18 23:25:57.751476"
5094,"2024-01-18 23:25:55.672648"
5093,"2024-01-18 23:25:53.827401"
5092,"2024-01-18 23:25:52.098777"
5091,"2024-01-18 23:25:50.208583"
5090,"2024-01-18 23:25:48.321786"
5089,"2024-01-18 23:25:46.538522"
5088,"2024-01-18 23:25:44.311039"
5087,"2024-01-18 23:25:42.469207"
5086,"2024-01-18 23:25:40.665528"
5085,"2024-01-18 23:25:38.896736"
5084,"2024-01-18 23:25:36.973827"
5083,"2024-01-18 23:25:34.86808"
5082,"2024-01-18 23:25:32.942014"
5081,"2024-01-18 23:25:30.854344"
5080,"2024-01-18 23:25:28.921446"
5079,"2024-01-18 23:25:27.022846"
5078,"2024-01-18 23:25:25.236437"
5077,"2024-01-18 23:25:23.551656"
5076,"2024-01-18 23:25:21.630156"
5075,"2024-01-18 23:25:19.772312"
5074,"2024-01-18 23:25:18.053038"
5073,"2024-01-18 23:25:15.599188"
5072,"2024-01-18 23:25:13.719699"
5071,"2024-01-18 23:25:11.905734"
5070,"2024-01-18 23:25:09.758745"
5069,"2024-01-18 23:25:08.021541"
5068,"2024-01-18 23:25:06.112413"
5067,"2024-01-18 23:25:04.255207"
5066,"2024-01-18 23:25:02.450019"
5065,"2024-01-18 23:25:00.376725"
5064,"2024-01-18 23:24:58.293749"
5063,"2024-01-18 23:24:56.259693"
5062,"2024-01-18 23:24:54.352498"
5061,"2024-01-18 23:24:52.65847"
5060,"2024-01-18 23:24:50.938906"
5059,"2024-01-18 23:24:47.462474"
5058,"2024-01-18 23:24:45.559304"
5057,"2024-01-18 23:24:43.752248"
5056,"2024-01-18 23:24:41.957965"
5055,"2024-01-18 23:24:40.043402"
5054,"2024-01-18 23:24:38.349447"
5053,"2024-01-18 23:24:36.026289"
5052,"2024-01-18 23:24:34.12199"
5051,"2024-01-18 23:24:32.342995"
5050,"2024-01-18 23:24:30.365434"
5049,"2024-01-18 23:24:28.095378"
5048,"2024-01-18 23:24:26.197609"
5047,"2024-01-18 23:24:24.397851"
5046,"2024-01-18 23:24:22.07124"
5045,"2024-01-18 23:24:20.294523"
5044,"2024-01-18 23:24:17.63257"
5043,"2024-01-18 23:24:15.630614"
5042,"2024-01-18 23:24:13.355938"
5041,"2024-01-18 23:24:11.599407"
5040,"2024-01-18 23:24:09.959768"
5039,"2024-01-18 23:24:07.879023"
5038,"2024-01-18 23:24:06.163591"
5037,"2024-01-18 23:24:03.834346"
5036,"2024-01-18 23:24:01.167702"
5035,"2024-01-18 23:23:58.519051"
5034,"2024-01-18 23:23:56.3542"
5033,"2024-01-18 23:23:53.956951"
5032,"2024-01-18 23:23:50.799561"
5031,"2024-01-18 23:23:48.289738"
5030,"2024-01-18 23:23:45.784398"
5029,"2024-01-18 23:23:43.554834"
5028,"2024-01-18 23:23:41.343599"
5027,"2024-01-18 23:23:39.177991"
5026,"2024-01-18 23:23:36.953792"
5025,"2024-01-18 23:23:35.10854"
5024,"2024-01-18 23:23:33.338663"
5023,"2024-01-18 23:23:31.11385"
5022,"2024-01-18 23:23:28.975753"
5021,"2024-01-18 23:23:26.710318"
5020,"2024-01-18 23:23:24.520937"
5019,"2024-01-18 23:23:22.204604"
5018,"2024-01-18 23:23:19.93197"
5017,"2024-01-18 23:23:18.076549"
5016,"2024-01-18 23:23:16.322041"
5015,"2024-01-18 23:23:14.496878"
5014,"2024-01-18 23:23:12.669655"
5013,"2024-01-18 23:23:10.234097"
5012,"2024-01-18 23:23:08.14698"
5011,"2024-01-18 23:23:06.254591"
5010,"2024-01-18 23:23:04.540334"
5009,"2024-01-18 23:23:02.727194"
5008,"2024-01-18 23:23:00.827487"
5007,"2024-01-18 23:22:58.662702"
5006,"2024-01-18 23:22:56.811425"
5005,"2024-01-18 23:22:54.10234"
5004,"2024-01-18 23:22:51.905579"
5003,"2024-01-18 23:22:50.196526"
5002,"2024-01-18 23:22:48.107423"
5001,"2024-01-18 23:22:46.290494"
5000,"2024-01-18 23:22:43.644442"
4999,"2024-01-18 23:22:41.804063"
4998,"2024-01-18 23:22:40.010611"
4997,"2024-01-18 23:22:36.998609"
4996,"2024-01-18 23:22:34.500111"
4995,"2024-01-18 23:22:32.521117"
4994,"2024-01-18 23:22:30.731781"
4993,"2024-01-18 23:22:28.289348"
4992,"2024-01-18 23:22:26.429975"
4991,"2024-01-18 23:22:24.581306"
4990,"2024-01-18 23:22:22.32878"
4989,"2024-01-18 23:22:20.52538"
4988,"2024-01-18 23:22:18.000818"
4987,"2024-01-18 23:22:16.001439"
4986,"2024-01-18 23:22:13.763028"
4985,"2024-01-18 23:22:11.880168"
4984,"2024-01-18 23:22:10.163537"
4983,"2024-01-18 23:22:07.933291"
4982,"2024-01-18 23:22:05.530002"
4981,"2024-01-18 23:22:03.819327"
4980,"2024-01-18 23:22:01.924357"
4979,"2024-01-18 23:22:00.00733"
4978,"2024-01-18 23:21:57.527202"
4977,"2024-01-18 23:21:55.657923"
4976,"2024-01-18 23:21:53.163886"
4975,"2024-01-18 23:21:51.298527"
4974,"2024-01-18 23:21:49.492599"
4973,"2024-01-18 23:21:47.551936"
4972,"2024-01-18 23:21:45.316575"
4971,"2024-01-18 23:21:43.356305"
4970,"2024-01-18 23:21:40.679047"
4969,"2024-01-18 23:21:38.137657"
4968,"2024-01-18 23:21:36.117048"
4967,"2024-01-18 23:21:34.246363"
4966,"2024-01-18 23:21:31.848926"
4965,"2024-01-18 23:21:29.189957"
4964,"2024-01-18 23:21:26.725928"
4963,"2024-01-18 23:21:24.397163"
4962,"2024-01-18 23:21:21.856227"
4961,"2024-01-18 23:21:19.898052"
4960,"2024-01-18 23:21:17.824112"
4959,"2024-01-18 23:21:16.000875"
4958,"2024-01-18 23:21:14.170816"
4957,"2024-01-18 23:21:12.036173"
4956,"2024-01-18 23:21:10.154227"
4955,"2024-01-18 23:21:08.248913"
4954,"2024-01-18 23:21:06.128419"
4953,"2024-01-18 23:21:03.406488"
4952,"2024-01-18 23:21:00.816083"
4951,"2024-01-18 23:20:58.356515"
4950,"2024-01-18 23:20:56.497529"
4949,"2024-01-18 23:20:54.207354"
4948,"2024-01-18 23:20:51.665483"
4947,"2024-01-18 23:20:49.280238"
4946,"2024-01-18 23:20:46.86668"
4945,"2024-01-18 23:20:44.295724"
4944,"2024-01-18 23:20:41.869127"
4943,"2024-01-18 23:20:40.12908"
4942,"2024-01-18 23:20:37.896266"
4941,"2024-01-18 23:20:35.40661"
4940,"2024-01-18 23:20:32.765845"
4939,"2024-01-18 23:20:30.507738"
4938,"2024-01-18 23:20:28.172923"
4937,"2024-01-18 23:20:25.944801"
4936,"2024-01-18 23:20:23.577988"
4935,"2024-01-18 23:20:21.344286"
4934,"2024-01-18 23:20:19.387226"
4933,"2024-01-18 23:20:16.990957"
4932,"2024-01-18 23:20:15.042008"
4931,"2024-01-18 23:20:12.492529"
4930,"2024-01-18 23:20:09.998926"
4929,"2024-01-18 23:20:07.728307"
